family,name,kind,source_name,source_edition,source_ref,source_status,source_verified,h_mm,b_mm,tw_mm,tf_mm,t_mm,r_mm,r2_mm,mass_kg_m,A_mm2,Aeff_mm2,Iy_mm4,Iz_mm4,Ix_mm4,It_mm4,Iw_mm6,Wel_y_mm3,Wpl_y_mm3,Weff_y_mm3,Wel_z_mm3,Wpl_z_mm3,Weff_z_mm3,Avz_mm2,Avy_mm2,h_mm__status,h_mm__source_field,h_mm__derivation,b_mm__status,b_mm__source_field,b_mm__derivation,tw_mm__status,tw_mm__source_field,tw_mm__derivation,tf_mm__status,tf_mm__source_field,tf_mm__derivation,t_mm__status,t_mm__source_field,t_mm__derivation,r_mm__status,r_mm__source_field,r_mm__derivation,r2_mm__status,r2_mm__source_field,r2_mm__derivation,mass_kg_m__status,mass_kg_m__source_field,mass_kg_m__derivation,A_mm2__status,A_mm2__source_field,A_mm2__derivation,Aeff_mm2__status,Aeff_mm2__source_field,Aeff_mm2__derivation,Iy_mm4__status,Iy_mm4__source_field,Iy_mm4__derivation,Iz_mm4__status,Iz_mm4__source_field,Iz_mm4__derivation,Ix_mm4__status,Ix_mm4__source_field,Ix_mm4__derivation,It_mm4__status,It_mm4__source_field,It_mm4__derivation,Iw_mm6__status,Iw_mm6__source_field,Iw_mm6__derivation,Wel_y_mm3__status,Wel_y_mm3__source_field,Wel_y_mm3__derivation,Wpl_y_mm3__status,Wpl_y_mm3__source_field,Wpl_y_mm3__derivation,Weff_y_mm3__status,Weff_y_mm3__source_field,Weff_y_mm3__derivation,Wel_z_mm3__status,Wel_z_mm3__source_field,Wel_z_mm3__derivation,Wpl_z_mm3__status,Wpl_z_mm3__source_field,Wpl_z_mm3__derivation,Weff_z_mm3__status,Weff_z_mm3__source_field,Weff_z_mm3__derivation,Avz_mm2__status,Avz_mm2__source_field,Avz_mm2__derivation,Avy_mm2__status,Avy_mm2__source_field,Avy_mm2__derivation
HEM,HE 700 M,open_i_or_h,ArcelorMittal Sections and Merchant Bars Sales Programme,V2026-1,https://sections.arcelormittal.com/repo/Sections/Sections%20and%20Merchant%20Bars-ArcelorMittal_V2026-1.xlsx,verified_published_table,true,716,304,21,40,40,27,,301,38343.949045,38343.949045,3292700000,187900000,,15940000,21390000000000,9197000,10530000,9197000,1236184.210526,1918439,1236184.210526,16980,24987.949045,existing_table_value,h_mm,,existing_table_value,b_mm,,existing_table_value,tw_mm,,existing_table_value,tf_mm,,existing_table_value,tf_mm,,existing_table_value,r_mm,,derived_from_same_source_geometry,same_row_verified_source_geometry,,existing_table_value,mass_kg_m,,derived_from_same_source_geometry,same_row_verified_source_geometry,A = mass_kg_m / 7850 * 1e6,derived_from_same_source_geometry,same_row_verified_source_geometry,Aeff = A when no effective area is tabulated,existing_table_value,Iy_mm4,,existing_table_value,Iz_mm4,,derived_from_same_source_geometry,same_row_verified_source_geometry,,existing_table_value,It_mm4,,existing_table_value,Iw_mm6,,existing_table_value,Wel_y_mm3,,existing_table_value,Wpl_y_mm3,,derived_from_same_source_geometry,same_row_verified_source_geometry,"Weff,y = Wel,y when no effective strong-axis value is tabulated",derived_from_same_source_geometry,same_row_verified_source_geometry,"Wel,z = Iz / (b / 2)",derived_from_same_source_geometry,same_row_verified_source_geometry,"Wpl,z = b^2*tf/2 + tw^2*(h - 2tf)/4",derived_from_same_source_geometry,same_row_verified_source_geometry,"Weff,z = Wel,z when no effective weak-axis value is tabulated",existing_table_value,Avz_mm2,,derived_from_same_source_geometry,same_row_verified_source_geometry,"Av,y = A - tw*(h - 2tf)"
HEM,HE 800 M,open_i_or_h,ArcelorMittal Sections and Merchant Bars Sales Programme,V2026-1,https://sections.arcelormittal.com/repo/Sections/Sections%20and%20Merchant%20Bars-ArcelorMittal_V2026-1.xlsx,verified_published_table,true,814,303,21,40,40,30,,317,40382.165605,40382.165605,4425900000,186200000,,16570000,27770000000000,10870000,12480000,10870000,1229042.90429,1917103.5,1229042.90429,19420,24968.165605,existing_table_value,h_mm,,existing_table_value,b_mm,,existing_table_value,tw_mm,,existing_table_value,tf_mm,,existing_table_value,tf_mm,,existing_table_value,r_mm,,derived_from_same_source_geometry,same_row_verified_source_geometry,,existing_table_value,mass_kg_m,,derived_from_same_source_geometry,same_row_verified_source_geometry,A = mass_kg_m / 7850 * 1e6,derived_from_same_source_geometry,same_row_verified_source_geometry,Aeff = A when no effective area is tabulated,existing_table_value,Iy_mm4,,existing_table_value,Iz_mm4,,derived_from_same_source_geometry,same_row_verified_source_geometry,,existing_table_value,It_mm4,,existing_table_value,Iw_mm6,,existing_table_value,Wel_y_mm3,,existing_table_value,Wpl_y_mm3,,derived_from_same_source_geometry,same_row_verified_source_geometry,"Weff,y = Wel,y when no effective strong-axis value is tabulated",derived_from_same_source_geometry,same_row_verified_source_geometry,"Wel,z = Iz / (b / 2)",derived_from_same_source_geometry,same_row_verified_source_geometry,"Wpl,z = b^2*tf/2 + tw^2*(h - 2tf)/4",derived_from_same_source_geometry,same_row_verified_source_geometry,"Weff,z = Wel,z when no effective weak-axis value is tabulated",existing_table_value,Avz_mm2,,derived_from_same_source_geometry,same_row_verified_source_geometry,"Av,y = A - tw*(h - 2tf)"
HEM,HEM900,open_i_or_h,ArcelorMittal Sections and Merchant Bars Sales Programme,V2026-1,https://sections.arcelormittal.com/repo/Sections/Sections%20and%20Merchant%20Bars-ArcelorMittal_V2026-1.xlsx,verified_published_table,true,910,302,21,40,40,30,,332.5,42360,40919,5704000000,184500000,16800000,16820000,34740000000000,12540000,14440000,12540000,1222000,1929000,1222000,21445,24930,existing_table_value,h_mm,,existing_table_value,b_mm,,existing_table_value,tw_mm,,existing_table_value,tf_mm,,existing_table_value,tf_mm,,existing_table_value,r_mm,,derived_from_same_source_geometry,same_row_verified_source_geometry,,existing_table_value,mass_kg_m,,existing_table_value,A_mm2,,existing_table_value,Aeff_mm2,,existing_table_value,Iy_mm4,,existing_table_value,Iz_mm4,,existing_table_value,Ix_mm4,,existing_table_value,It_mm4,,existing_table_value,Iw_mm6,,existing_table_value,Wel_y_mm3,,existing_table_value,Wpl_y_mm3,,existing_table_value,Weff_y_mm3,,existing_table_value,Wel_z_mm3,,existing_table_value,Wpl_z_mm3,,existing_table_value,Weff_z_mm3,,existing_table_value,Avz_mm2,,derived_from_same_source_geometry,same_row_verified_source_geometry,"Av,y = A - tw*(h - 2tf)"
HEM,HE 1000 M,open_i_or_h,ArcelorMittal Sections and Merchant Bars Sales Programme,V2026-1,https://sections.arcelormittal.com/repo/Sections/Sections%20and%20Merchant%20Bars-ArcelorMittal_V2026-1.xlsx,verified_published_table,true,1008,302,21,40,40,30,,349,44458.598726,44458.598726,7222900000,184500000,,17120000,43010000000000,14330000,16560000,14330000,1221854.304636,1926392,1221854.304636,23500,24970.598726,existing_table_value,h_mm,,existing_table_value,b_mm,,existing_table_value,tw_mm,,existing_table_value,tf_mm,,existing_table_value,tf_mm,,existing_table_value,r_mm,,derived_from_same_source_geometry,same_row_verified_source_geometry,,existing_table_value,mass_kg_m,,derived_from_same_source_geometry,same_row_verified_source_geometry,A = mass_kg_m / 7850 * 1e6,derived_from_same_source_geometry,same_row_verified_source_geometry,Aeff = A when no effective area is tabulated,existing_table_value,Iy_mm4,,existing_table_value,Iz_mm4,,derived_from_same_source_geometry,same_row_verified_source_geometry,,existing_table_value,It_mm4,,existing_table_value,Iw_mm6,,existing_table_value,Wel_y_mm3,,existing_table_value,Wpl_y_mm3,,derived_from_same_source_geometry,same_row_verified_source_geometry,"Weff,y = Wel,y when no effective strong-axis value is tabulated",derived_from_same_source_geometry,same_row_verified_source_geometry,"Wel,z = Iz / (b / 2)",derived_from_same_source_geometry,same_row_verified_source_geometry,"Wpl,z = b^2*tf/2 + tw^2*(h - 2tf)/4",derived_from_same_source_geometry,same_row_verified_source_geometry,"Weff,z = Wel,z when no effective weak-axis value is tabulated",existing_table_value,Avz_mm2,,derived_from_same_source_geometry,same_row_verified_source_geometry,"Av,y = A - tw*(h - 2tf)"
HEB,HE 100 B,open_i_or_h,ArcelorMittal Sections and Merchant Bars Sales Programme,V2026-1,https://sections.arcelormittal.com/repo/Sections/Sections%20and%20Merchant%20Bars-ArcelorMittal_V2026-1.xlsx,verified_published_table,true,100,100,6,10,10,12,,20.4,2598.726115,2598.726115,4495000,1672000,,93300,3375000000,89900,104200,89900,33440,50720,33440,903.6,2118.726115,existing_table_value,h_mm,,existing_table_value,b_mm,,existing_table_value,tw_mm,,existing_table_value,tf_mm,,existing_table_value,tf_mm,,existing_table_value,r_mm,,derived_from_same_source_geometry,same_row_verified_source_geometry,,existing_table_value,mass_kg_m,,derived_from_same_source_geometry,same_row_verified_source_geometry,A = mass_kg_m / 7850 * 1e6,derived_from_same_source_geometry,same_row_verified_source_geometry,Aeff = A when no effective area is tabulated,existing_table_value,Iy_mm4,,existing_table_value,Iz_mm4,,derived_from_same_source_geometry,same_row_verified_source_geometry,,existing_table_value,It_mm4,,existing_table_value,Iw_mm6,,existing_table_value,Wel_y_mm3,,existing_table_value,Wpl_y_mm3,,derived_from_same_source_geometry,same_row_verified_source_geometry,"Weff,y = Wel,y when no effective strong-axis value is tabulated",derived_from_same_source_geometry,same_row_verified_source_geometry,"Wel,z = Iz / (b / 2)",derived_from_same_source_geometry,same_row_verified_source_geometry,"Wpl,z = b^2*tf/2 + tw^2*(h - 2tf)/4",derived_from_same_source_geometry,same_row_verified_source_geometry,"Weff,z = Wel,z when no effective weak-axis value is tabulated",existing_table_value,Avz_mm2,,derived_from_same_source_geometry,same_row_verified_source_geometry,"Av,y = A - tw*(h - 2tf)"
HEB,HE 120 B,open_i_or_h,ArcelorMittal Sections and Merchant Bars Sales Programme,V2026-1,https://sections.arcelormittal.com/repo/Sections/Sections%20and%20Merchant%20Bars-ArcelorMittal_V2026-1.xlsx,verified_published_table,true,120,120,6.5,11,11,12,,26.7,3401.273885,3401.273885,8643000,3175000,,139300,9409000000,144000,165200,144000,52916.666667,80235.125,52916.666667,1096,2764.273885,existing_table_value,h_mm,,existing_table_value,b_mm,,existing_table_value,tw_mm,,existing_table_value,tf_mm,,existing_table_value,tf_mm,,existing_table_value,r_mm,,derived_from_same_source_geometry,same_row_verified_source_geometry,,existing_table_value,mass_kg_m,,derived_from_same_source_geometry,same_row_verified_source_geometry,A = mass_kg_m / 7850 * 1e6,derived_from_same_source_geometry,same_row_verified_source_geometry,Aeff = A when no effective area is tabulated,existing_table_value,Iy_mm4,,existing_table_value,Iz_mm4,,derived_from_same_source_geometry,same_row_verified_source_geometry,,existing_table_value,It_mm4,,existing_table_value,Iw_mm6,,existing_table_value,Wel_y_mm3,,existing_table_value,Wpl_y_mm3,,derived_from_same_source_geometry,same_row_verified_source_geometry,"Weff,y = Wel,y when no effective strong-axis value is tabulated",derived_from_same_source_geometry,same_row_verified_source_geometry,"Wel,z = Iz / (b / 2)",derived_from_same_source_geometry,same_row_verified_source_geometry,"Wpl,z = b^2*tf/2 + tw^2*(h - 2tf)/4",derived_from_same_source_geometry,same_row_verified_source_geometry,"Weff,z = Wel,z when no effective weak-axis value is tabulated",existing_table_value,Avz_mm2,,derived_from_same_source_geometry,same_row_verified_source_geometry,"Av,y = A - tw*(h - 2tf)"
HEB,HE 140 B,open_i_or_h,ArcelorMittal Sections and Merchant Bars Sales Programme,V2026-1,https://sections.arcelormittal.com/repo/Sections/Sections%20and%20Merchant%20Bars-ArcelorMittal_V2026-1.xlsx,verified_published_table,true,140,140,7,12,12,12,,33.7,4292.993631,4292.993631,15090000,5496000,,201500,22470000000,215600,245400,215600,78514.285714,119021,78514.285714,1307,3480.993631,existing_table_value,h_mm,,existing_table_value,b_mm,,existing_table_value,tw_mm,,existing_table_value,tf_mm,,existing_table_value,tf_mm,,existing_table_value,r_mm,,derived_from_same_source_geometry,same_row_verified_source_geometry,,existing_table_value,mass_kg_m,,derived_from_same_source_geometry,same_row_verified_source_geometry,A = mass_kg_m / 7850 * 1e6,derived_from_same_source_geometry,same_row_verified_source_geometry,Aeff = A when no effective area is tabulated,existing_table_value,Iy_mm4,,existing_table_value,Iz_mm4,,derived_from_same_source_geometry,same_row_verified_source_geometry,,existing_table_value,It_mm4,,existing_table_value,Iw_mm6,,existing_table_value,Wel_y_mm3,,existing_table_value,Wpl_y_mm3,,derived_from_same_source_geometry,same_row_verified_source_geometry,"Weff,y = Wel,y when no effective strong-axis value is tabulated",derived_from_same_source_geometry,same_row_verified_source_geometry,"Wel,z = Iz / (b / 2)",derived_from_same_source_geometry,same_row_verified_source_geometry,"Wpl,z = b^2*tf/2 + tw^2*(h - 2tf)/4",derived_from_same_source_geometry,same_row_verified_source_geometry,"Weff,z = Wel,z when no effective weak-axis value is tabulated",existing_table_value,Avz_mm2,,derived_from_same_source_geometry,same_row_verified_source_geometry,"Av,y = A - tw*(h - 2tf)"
HEB,HE 160 B,open_i_or_h,ArcelorMittal Sections and Merchant Bars Sales Programme,V2026-1,https://sections.arcelormittal.com/repo/Sections/Sections%20and%20Merchant%20Bars-ArcelorMittal_V2026-1.xlsx,verified_published_table,true,160,160,8,13,13,15,,42.6,5426.751592,5426.751592,24910000,8892000,,312700,47940000000,311400,353900,311400,111150,168544,111150,1759,4354.751592,existing_table_value,h_mm,,existing_table_value,b_mm,,existing_table_value,tw_mm,,existing_table_value,tf_mm,,existing_table_value,tf_mm,,existing_table_value,r_mm,,derived_from_same_source_geometry,same_row_verified_source_geometry,,existing_table_value,mass_kg_m,,derived_from_same_source_geometry,same_row_verified_source_geometry,A = mass_kg_m / 7850 * 1e6,derived_from_same_source_geometry,same_row_verified_source_geometry,Aeff = A when no effective area is tabulated,existing_table_value,Iy_mm4,,existing_table_value,Iz_mm4,,derived_from_same_source_geometry,same_row_verified_source_geometry,,existing_table_value,It_mm4,,existing_table_value,Iw_mm6,,existing_table_value,Wel_y_mm3,,existing_table_value,Wpl_y_mm3,,derived_from_same_source_geometry,same_row_verified_source_geometry,"Weff,y = Wel,y when no effective strong-axis value is tabulated",derived_from_same_source_geometry,same_row_verified_source_geometry,"Wel,z = Iz / (b / 2)",derived_from_same_source_geometry,same_row_verified_source_geometry,"Wpl,z = b^2*tf/2 + tw^2*(h - 2tf)/4",derived_from_same_source_geometry,same_row_verified_source_geometry,"Weff,z = Wel,z when no effective weak-axis value is tabulated",existing_table_value,Avz_mm2,,derived_from_same_source_geometry,same_row_verified_source_geometry,"Av,y = A - tw*(h - 2tf)"
HEB,HE 180 B,open_i_or_h,ArcelorMittal Sections and Merchant Bars Sales Programme,V2026-1,https://sections.arcelormittal.com/repo/Sections/Sections%20and%20Merchant%20Bars-ArcelorMittal_V2026-1.xlsx,verified_published_table,true,180,180,8.5,14,14,15,,51.2,6522.292994,6522.292994,38310000,13620000,,422100,93740000000,425600,481400,425600,151333.333333,229545.5,151333.333333,2024,5230.292994,existing_table_value,h_mm,,existing_table_value,b_mm,,existing_table_value,tw_mm,,existing_table_value,tf_mm,,existing_table_value,tf_mm,,existing_table_value,r_mm,,derived_from_same_source_geometry,same_row_verified_source_geometry,,existing_table_value,mass_kg_m,,derived_from_same_source_geometry,same_row_verified_source_geometry,A = mass_kg_m / 7850 * 1e6,derived_from_same_source_geometry,same_row_verified_source_geometry,Aeff = A when no effective area is tabulated,existing_table_value,Iy_mm4,,existing_table_value,Iz_mm4,,derived_from_same_source_geometry,same_row_verified_source_geometry,,existing_table_value,It_mm4,,existing_table_value,Iw_mm6,,existing_table_value,Wel_y_mm3,,existing_table_value,Wpl_y_mm3,,derived_from_same_source_geometry,same_row_verified_source_geometry,"Weff,y = Wel,y when no effective strong-axis value is tabulated",derived_from_same_source_geometry,same_row_verified_source_geometry,"Wel,z = Iz / (b / 2)",derived_from_same_source_geometry,same_row_verified_source_geometry,"Wpl,z = b^2*tf/2 + tw^2*(h - 2tf)/4",derived_from_same_source_geometry,same_row_verified_source_geometry,"Weff,z = Wel,z when no effective weak-axis value is tabulated",existing_table_value,Avz_mm2,,derived_from_same_source_geometry,same_row_verified_source_geometry,"Av,y = A - tw*(h - 2tf)"
HEB,HE 200 B,open_i_or_h,ArcelorMittal Sections and Merchant Bars Sales Programme,V2026-1,https://sections.arcelormittal.com/repo/Sections/Sections%20and%20Merchant%20Bars-ArcelorMittal_V2026-1.xlsx,verified_published_table,true,200,200,9,15,15,18,,61.3,7808.917197,7808.917197,56960000,20030000,,597000,171100000000,569600,642500,569600,200300,303442.5,200300,2483,6278.917197,existing_table_value,h_mm,,existing_table_value,b_mm,,existing_table_value,tw_mm,,existing_table_value,tf_mm,,existing_table_value,tf_mm,,existing_table_value,r_mm,,derived_from_same_source_geometry,same_row_verified_source_geometry,,existing_table_value,mass_kg_m,,derived_from_same_source_geometry,same_row_verified_source_geometry,A = mass_kg_m / 7850 * 1e6,derived_from_same_source_geometry,same_row_verified_source_geometry,Aeff = A when no effective area is tabulated,existing_table_value,Iy_mm4,,existing_table_value,Iz_mm4,,derived_from_same_source_geometry,same_row_verified_source_geometry,,existing_table_value,It_mm4,,existing_table_value,Iw_mm6,,existing_table_value,Wel_y_mm3,,existing_table_value,Wpl_y_mm3,,derived_from_same_source_geometry,same_row_verified_source_geometry,"Weff,y = Wel,y when no effective strong-axis value is tabulated",derived_from_same_source_geometry,same_row_verified_source_geometry,"Wel,z = Iz / (b / 2)",derived_from_same_source_geometry,same_row_verified_source_geometry,"Wpl,z = b^2*tf/2 + tw^2*(h - 2tf)/4",derived_from_same_source_geometry,same_row_verified_source_geometry,"Weff,z = Wel,z when no effective weak-axis value is tabulated",existing_table_value,Avz_mm2,,derived_from_same_source_geometry,same_row_verified_source_geometry,"Av,y = A - tw*(h - 2tf)"
HEB,HE 220 B,open_i_or_h,ArcelorMittal Sections and Merchant Bars Sales Programme,V2026-1,https://sections.arcelormittal.com/repo/Sections/Sections%20and%20Merchant%20Bars-ArcelorMittal_V2026-1.xlsx,verified_published_table,true,220,220,9.5,16,16,18,,71.5,9108.280255,9108.280255,80900000,28430000,,770200,295400000000,735500,827000,735500,258454.545455,391441.75,258454.545455,2792,7322.280255,existing_table_value,h_mm,,existing_table_value,b_mm,,existing_table_value,tw_mm,,existing_table_value,tf_mm,,existing_table_value,tf_mm,,existing_table_value,r_mm,,derived_from_same_source_geometry,same_row_verified_source_geometry,,existing_table_value,mass_kg_m,,derived_from_same_source_geometry,same_row_verified_source_geometry,A = mass_kg_m / 7850 * 1e6,derived_from_same_source_geometry,same_row_verified_source_geometry,Aeff = A when no effective area is tabulated,existing_table_value,Iy_mm4,,existing_table_value,Iz_mm4,,derived_from_same_source_geometry,same_row_verified_source_geometry,,existing_table_value,It_mm4,,existing_table_value,Iw_mm6,,existing_table_value,Wel_y_mm3,,existing_table_value,Wpl_y_mm3,,derived_from_same_source_geometry,same_row_verified_source_geometry,"Weff,y = Wel,y when no effective strong-axis value is tabulated",derived_from_same_source_geometry,same_row_verified_source_geometry,"Wel,z = Iz / (b / 2)",derived_from_same_source_geometry,same_row_verified_source_geometry,"Wpl,z = b^2*tf/2 + tw^2*(h - 2tf)/4",derived_from_same_source_geometry,same_row_verified_source_geometry,"Weff,z = Wel,z when no effective weak-axis value is tabulated",existing_table_value,Avz_mm2,,derived_from_same_source_geometry,same_row_verified_source_geometry,"Av,y = A - tw*(h - 2tf)"
